TIME_STAMP,SERVER_NAME,DOWNLOAD,UPLOAD
2023-11-17 13:40:00,10.0.901.xx Server 1,19195.359,536.8
2023-11-17 13:35:00,10.0.901.xx Server 1,19232.61,535.614
2023-11-17 13:30:00,10.0.901.xx Server 1,19152.972,530.113
2023-11-17 13:25:00,10.0.901.xx Server 1,19086.408,529.004
2023-11-17 13:20:00,10.0.901.xx Server 1,19055.952,525.179
2023-11-17 13:15:00,10.0.901.xx Server 1,19020.902,520.76
2023-11-17 13:10:00,10.0.901.xx Server 1,18917.14,518.269
2023-11-17 13:05:00,10.0.901.xx Server 1,18900.636,514.069
2023-11-17 13:00:00,10.0.901.xx Server 1,18824.252,516.938
2023-11-17 12:55:00,10.0.901.xx Server 1,18754.647,516.082
2023-11-17 12:50:00,10.0.901.xx Server 1,19096.483,530.194
2023-11-17 12:45:00,10.0.901.xx Server 1,19322.871,533.856
2023-11-17 12:40:00,10.0.901.xx Server 1,19591.133,537.298
2023-11-17 12:35:00,10.0.901.xx Server 1,19774.839,540.662
2023-11-17 12:30:00,10.0.901.xx Server 1,19854.763,540.768
2023-11-17 12:25:00,10.0.901.xx Server 1,19956.809,544.562
2023-11-17 12:20:00,10.0.901.xx Server 1,19910.284,543.04
2023-11-17 12:15:00,10.0.901.xx Server 1,19950.563,540.922
2023-11-17 12:10:00,10.0.901.xx Server 1,19995.401,538.853
2023-11-17 12:05:00,10.0.901.xx Server 1,19923.034,544.362
2023-11-17 12:00:00,10.0.901.xx Server 1,19919.238,539.177
2023-11-17 11:55:00,10.0.901.xx Server 1,20164.073,541.085
2023-11-17 11:50:00,10.0.901.xx Server 1,20168.741,539.281
2023-11-17 11:45:00,10.0.901.xx Server 1,20015.498,534.501
2023-11-17 11:40:00,10.0.901.xx Server 1,19890.827,533.596
2023-11-17 11:35:00,10.0.901.xx Server 1,19869.36,531.162
2023-11-17 11:30:00,10.0.901.xx Server 1,19756.715,525.166
2023-11-17 11:25:00,10.0.901.xx Server 1,19442.963,513.052
2023-11-17 11:20:00,10.0.901.xx Server 1,19272.961,508.915
2023-11-17 11:15:00,10.0.901.xx Server 1,19145.364,505.292
2023-11-17 11:10:00,10.0.901.xx Server 1,19101.569,502.78
2023-11-17 11:05:00,10.0.901.xx Server 1,18928.503,496.932
2023-11-17 11:00:00,10.0.901.xx Server 1,18827.953,496.356
2023-11-17 10:55:00,10.0.901.xx Server 1,18823.86,489.071
2023-11-17 10:50:00,10.0.901.xx Server 1,18666.949,484.285
2023-11-17 10:45:00,10.0.901.xx Server 1,18410.486,478.595
2023-11-17 10:40:00,10.0.901.xx Server 1,18350.799,473.453
2023-11-17 10:35:00,10.0.901.xx Server 1,18169.9,470.512
2023-11-17 10:30:00,10.0.901.xx Server 1,17965.596,461.747
2023-11-17 10:25:00,10.0.901.xx Server 1,17761.864,457.627
2023-11-17 10:20:00,10.0.901.xx Server 1,17418.548,447.271
2023-11-17 10:15:00,10.0.901.xx Server 1,17315.435,443.867
2023-11-17 10:10:00,10.0.901.xx Server 1,17250.043,442.87
2023-11-17 10:05:00,10.0.901.xx Server 1,16856.745,431.295
2023-11-17 10:00:00,10.0.901.xx Server 1,16406.874,419.335
2023-11-17 09:55:00,10.0.901.xx Server 1,16079.616,405.78
2023-11-17 09:50:00,10.0.901.xx Server 1,15908.068,399.832
2023-11-17 09:45:00,10.0.901.xx Server 1,15617.72,389.041
2023-11-17 09:40:00,10.0.901.xx Server 1,15485.589,385.599
2023-11-17 09:35:00,10.0.901.xx Server 1,15227.89,378.007
2023-11-17 09:30:00,10.0.901.xx Server 1,14915.488,370.258
2023-11-17 09:25:00,10.0.901.xx Server 1,14563.362,360.478
2023-11-17 09:20:00,10.0.901.xx Server 1,14244.508,350.112
2023-11-17 09:15:00,10.0.901.xx Server 1,13909.017,340.02
2023-11-17 09:10:00,10.0.901.xx Server 1,13705.268,331.666
2023-11-17 09:05:00,10.0.901.xx Server 1,13367.812,326.165
2023-11-17 09:00:00,10.0.901.xx Server 1,13008.502,320.875
2023-11-17 08:55:00,10.0.901.xx Server 1,12573.936,303.009
2023-11-17 08:50:00,10.0.901.xx Server 1,12269.567,296.962
2023-11-17 08:45:00,10.0.901.xx Server 1,11929.286,287.208
2023-11-17 08:40:00,10.0.901.xx Server 1,11625.299,277.062
2023-11-17 08:35:00,10.0.901.xx Server 1,11304.178,271.67
2023-11-17 08:30:00,10.0.901.xx Server 1,11098.397,269.537
2023-11-17 08:25:00,10.0.901.xx Server 1,10738.22,257.986
2023-11-17 08:20:00,10.0.901.xx Server 1,10496.628,253.126
2023-11-17 08:15:00,10.0.901.xx Server 1,10217.67,247.415
2023-11-17 08:05:00,10.0.901.xx Server 1,9822.025,235.172
2023-11-17 08:00:00,10.0.901.xx Server 1,9593.663,236.415
2023-11-17 07:55:00,10.0.901.xx Server 1,9190.517,225.632
2023-11-17 07:50:00,10.0.901.xx Server 1,8954.658,219.101
2023-11-17 07:45:00,10.0.901.xx Server 1,8613.029,212.649
2023-11-17 07:40:00,10.0.901.xx Server 1,8297.833,199.972
2023-11-17 07:35:00,10.0.901.xx Server 1,8006.005,190.812
2023-11-17 07:30:00,10.0.901.xx Server 1,7716.117,186.929
2023-11-17 07:25:00,10.0.901.xx Server 1,7277.734,175.62
2023-11-17 07:20:00,10.0.901.xx Server 1,7047.318,169.403
2023-11-17 07:15:00,10.0.901.xx Server 1,6779.735,164.44
2023-11-17 07:10:00,10.0.901.xx Server 1,6500.382,156.786
2023-11-17 07:05:00,10.0.901.xx Server 1,6232.444,151.232
2023-11-17 07:00:00,10.0.901.xx Server 1,5951.823,148.315
2023-11-17 06:55:00,10.0.901.xx Server 1,5390.794,129.402
2023-11-17 06:50:00,10.0.901.xx Server 1,5128.685,124.615
2023-11-17 06:45:00,10.0.901.xx Server 1,4796.59,119.026
2023-11-17 06:40:00,10.0.901.xx Server 1,4516.879,112.862
2023-11-17 06:35:00,10.0.901.xx Server 1,4287.032,107.284
2023-11-17 06:30:00,10.0.901.xx Server 1,4062.808,102.502
2023-11-17 06:25:00,10.0.901.xx Server 1,3767.006,93.84
2023-11-17 06:20:00,10.0.901.xx Server 1,3656.021,92.481
2023-11-17 06:15:00,10.0.901.xx Server 1,3526.907,88.867
2023-11-17 06:10:00,10.0.901.xx Server 1,3355.347,84.87
2023-11-17 06:05:00,10.0.901.xx Server 1,3192.389,80.961
2023-11-17 06:00:00,10.0.901.xx Server 1,3075.807,80.625
2023-11-17 05:55:00,10.0.901.xx Server 1,2820.382,72.551
2023-11-17 05:50:00,10.0.901.xx Server 1,2757.102,70.518
2023-11-17 05:45:00,10.0.901.xx Server 1,2705.822,69.064
2023-11-17 05:40:00,10.0.901.xx Server 1,2638.299,66.811
2023-11-17 05:35:00,10.0.901.xx Server 1,2593.239,66.654
2023-11-17 05:30:00,10.0.901.xx Server 1,2595.866,66.977
2023-11-17 05:25:00,10.0.901.xx Server 1,2554.508,66.821
2023-11-17 05:20:00,10.0.901.xx Server 1,2562.07,66.915
2023-11-17 05:15:00,10.0.901.xx Server 1,2584.496,66.562
2023-11-17 05:10:00,10.0.901.xx Server 1,2612.846,67.573
2023-11-17 05:05:00,10.0.901.xx Server 1,2638.386,69.392
2023-11-17 05:00:00,10.0.901.xx Server 1,2562.35,67.835
2023-11-17 04:55:00,10.0.901.xx Server 1,2552.955,66.106
2023-11-17 04:50:00,10.0.901.xx Server 1,2730.582,71.739
2023-11-17 04:45:00,10.0.901.xx Server 1,2794.491,72.725
2023-11-17 04:40:00,10.0.901.xx Server 1,2872.146,75.548
2023-11-17 04:35:00,10.0.901.xx Server 1,2931.758,78.22
2023-11-17 04:30:00,10.0.901.xx Server 1,3005.211,78.023
2023-11-17 04:25:00,10.0.901.xx Server 1,3124.644,82.553
2023-11-17 04:20:00,10.0.901.xx Server 1,3249.219,85.693
2023-11-17 04:15:00,10.0.901.xx Server 1,3378.703,88.637
2023-11-17 04:10:00,10.0.901.xx Server 1,3528.454,92.57
2023-11-17 04:05:00,10.0.901.xx Server 1,3670.656,98.385
2023-11-17 04:00:00,10.0.901.xx Server 1,3825.896,101.324
2023-11-17 03:55:00,10.0.901.xx Server 1,4005.853,105.429
2023-11-17 03:50:00,10.0.901.xx Server 1,4174.883,108.895
2023-11-17 03:45:00,10.0.901.xx Server 1,4336.239,113.946
2023-11-17 03:40:00,10.0.901.xx Server 1,4528.494,119.78
2023-11-17 03:35:00,10.0.901.xx Server 1,4736.016,126.216
2023-11-17 03:30:00,10.0.901.xx Server 1,4992.507,131.35
2023-11-17 03:25:00,10.0.901.xx Server 1,5249.305,138.511
2023-11-17 03:20:00,10.0.901.xx Server 1,5541.631,145.549
2023-11-17 03:15:00,10.0.901.xx Server 1,5800.392,154.389
2023-11-17 03:10:00,10.0.901.xx Server 1,6048.622,161.816
2023-11-17 03:05:00,10.0.901.xx Server 1,6380.582,168.665
2023-11-17 03:00:00,10.0.901.xx Server 1,6726.015,176.651
2023-11-17 02:55:00,10.0.901.xx Server 1,7098.449,188.101
2023-11-17 02:50:00,10.0.901.xx Server 1,7495.781,197.434
2023-11-17 02:45:00,10.0.901.xx Server 1,7885.3,208.057
2023-11-17 02:40:00,10.0.901.xx Server 1,8307.039,219.984
2023-11-17 02:35:00,10.0.901.xx Server 1,8797.548,231.318
2023-11-17 02:30:00,10.0.901.xx Server 1,9278.908,241.33
2023-11-17 02:25:00,10.0.901.xx Server 1,9766.44,253.201
2023-11-17 02:20:00,10.0.901.xx Server 1,10351.092,274.652
2023-11-17 02:15:00,10.0.901.xx Server 1,10928.55,289.157
2023-11-17 02:10:00,10.0.901.xx Server 1,11568.186,303.398
2023-11-17 02:05:00,10.0.901.xx Server 1,12190.013,321.106
2023-11-17 02:00:00,10.0.901.xx Server 1,12872.035,337.233
2023-11-17 01:55:00,10.0.901.xx Server 1,13646.501,355.773
2023-11-17 01:50:00,10.0.901.xx Server 1,14404.024,374.312
2023-11-17 01:45:00,10.0.901.xx Server 1,15189.075,395.729
2023-11-17 01:40:00,10.0.901.xx Server 1,15993.503,417.22
2023-11-17 01:35:00,10.0.901.xx Server 1,16899.467,440.33
2023-11-17 01:30:00,10.0.901.xx Server 1,17754.983,466.797
2023-11-17 01:25:00,10.0.901.xx Server 1,18661.901,489.033
2023-11-17 01:20:00,10.0.901.xx Server 1,19521.166,511.106
2023-11-17 01:15:00,10.0.901.xx Server 1,20337.427,533.505
2023-11-17 01:10:00,10.0.901.xx Server 1,21267.006,560.163
2023-11-17 01:05:00,10.0.901.xx Server 1,22285.577,586.446
2023-11-17 01:00:00,10.0.901.xx Server 1,23249.798,609.29
2023-11-17 00:55:00,10.0.901.xx Server 1,24053.108,630.362
2023-11-17 00:50:00,10.0.901.xx Server 1,25031.72,656.003
2023-11-17 00:45:00,10.0.901.xx Server 1,25984.711,683.485
2023-11-17 00:40:00,10.0.901.xx Server 1,26882.216,711.031
2023-11-17 00:35:00,10.0.901.xx Server 1,27849.843,736.935
2023-11-17 00:30:00,10.0.901.xx Server 1,28888.398,770.233
2023-11-17 00:25:00,10.0.901.xx Server 1,29977.491,795.944
2023-11-17 00:20:00,10.0.901.xx Server 1,30602.205,812.864
2023-11-17 00:15:00,10.0.901.xx Server 1,31331.329,835.639
2023-11-17 00:05:00,10.0.901.xx Server 1,33352.371,893.39
2023-11-17 00:00:00,10.0.901.xx Server 1,33816.217,898.598
2023-11-16 23:55:00,10.0.901.xx Server 1,34541.678,898.236
2023-11-16 23:50:00,10.0.901.xx Server 1,34782.23,910.306
2023-11-16 23:45:00,10.0.901.xx Server 1,34184.486,915.914
2023-11-16 23:40:00,10.0.901.xx Server 1,33847.285,913.499
2023-11-16 23:35:00,10.0.901.xx Server 1,33979.832,919.457
2023-11-16 23:30:00,10.0.901.xx Server 1,34029.773,923.073
2023-11-16 23:25:00,10.0.901.xx Server 1,34313.417,925.158
2023-11-16 23:20:00,10.0.901.xx Server 1,34555.726,935.249
2023-11-16 23:15:00,10.0.901.xx Server 1,34627.809,944.819
2023-11-16 23:10:00,10.0.901.xx Server 1,34897.578,948.679
2023-11-16 23:05:00,10.0.901.xx Server 1,35194.342,952.193
2023-11-16 23:00:00,10.0.901.xx Server 1,35631.3,966.092
2023-11-16 22:55:00,10.0.901.xx Server 1,34828.887,950.878
2023-11-16 22:50:00,10.0.901.xx Server 1,34829.436,951.075
2023-11-16 22:45:00,10.0.901.xx Server 1,35054.335,960.891
2023-11-16 22:40:00,10.0.901.xx Server 1,34743.39,950.911
2023-11-16 22:35:00,10.0.901.xx Server 1,34199.093,935.904
2023-11-16 22:30:00,10.0.901.xx Server 1,34490.57,942.698
2023-11-16 22:25:00,10.0.901.xx Server 1,34443.586,941.472
2023-11-16 22:20:00,10.0.901.xx Server 1,34203.799,936.358
2023-11-16 22:15:00,10.0.901.xx Server 1,33979.134,929.172
2023-11-16 22:10:00,10.0.901.xx Server 1,34570.99,936.672
2023-11-16 22:05:00,10.0.901.xx Server 1,34246.346,927.813
2023-11-16 22:00:00,10.0.901.xx Server 1,33997.373,922.821
2023-11-16 21:55:00,10.0.901.xx Server 1,34008.465,910.664
2023-11-16 21:50:00,10.0.901.xx Server 1,33301.284,896.196
2023-11-16 21:45:00,10.0.901.xx Server 1,32741.702,891.325
2023-11-16 21:40:00,10.0.901.xx Server 1,32099.718,876.473
2023-11-16 21:35:00,10.0.901.xx Server 1,32040.407,871.261
2023-11-16 21:30:00,10.0.901.xx Server 1,31571.135,860.375
2023-11-16 21:25:00,10.0.901.xx Server 1,30788.371,841.533
2023-11-16 21:20:00,10.0.901.xx Server 1,30798.103,841.266
2023-11-16 21:15:00,10.0.901.xx Server 1,31277.019,850.968
2023-11-16 21:10:00,10.0.901.xx Server 1,31014.063,843.633
2023-11-16 21:05:00,10.0.901.xx Server 1,30612.303,835.379
2023-11-16 21:00:00,10.0.901.xx Server 1,30285.571,832.593
2023-11-16 20:55:00,10.0.901.xx Server 1,30695.93,828.704
2023-11-16 20:50:00,10.0.901.xx Server 1,30827.81,826.321
2023-11-16 20:45:00,10.0.901.xx Server 1,30418.82,818.682
2023-11-16 20:40:00,10.0.901.xx Server 1,29753.398,801.103
2023-11-16 20:35:00,10.0.901.xx Server 1,29186.361,790.218
2023-11-16 20:30:00,10.0.901.xx Server 1,29045.108,785.139
2023-11-16 20:25:00,10.0.901.xx Server 1,28810.383,780.067
2023-11-16 20:20:00,10.0.901.xx Server 1,28556.905,770.498
2023-11-16 20:15:00,10.0.901.xx Server 1,28531.727,768.903
2023-11-16 20:10:00,10.0.901.xx Server 1,28520.222,762.112
2023-11-16 20:05:00,10.0.901.xx Server 1,28310.393,755.852
2023-11-16 20:00:00,10.0.901.xx Server 1,28147.339,749.046
2023-11-16 19:55:00,10.0.901.xx Server 1,27958.957,738.883
2023-11-16 19:50:00,10.0.901.xx Server 1,27689.365,731.953
2023-11-16 19:45:00,10.0.901.xx Server 1,27219.262,723.484
2023-11-16 19:40:00,10.0.901.xx Server 1,26379.279,703.231
2023-11-16 19:35:00,10.0.901.xx Server 1,26223.3,696.382
2023-11-16 19:30:00,10.0.901.xx Server 1,26140.152,695.997
2023-11-16 19:25:00,10.0.901.xx Server 1,25645.106,674.218
2023-11-16 19:20:00,10.0.901.xx Server 1,25646.666,674.744
2023-11-16 19:15:00,10.0.901.xx Server 1,25509.193,677.921
2023-11-16 19:10:00,10.0.901.xx Server 1,24986.216,657.733
2023-11-16 19:05:00,10.0.901.xx Server 1,25042.098,657.797
2023-11-16 19:00:00,10.0.901.xx Server 1,24664.846,652.879
2023-11-16 18:55:00,10.0.901.xx Server 1,24337.686,639.152
2023-11-16 18:50:00,10.0.901.xx Server 1,24230.434,641.698
2023-11-16 18:45:00,10.0.901.xx Server 1,23798.383,635.473
2023-11-16 18:40:00,10.0.901.xx Server 1,23341.317,621.988
2023-11-16 18:35:00,10.0.901.xx Server 1,22799.699,611.74
2023-11-16 18:30:00,10.0.901.xx Server 1,22666.026,611.225
2023-11-16 18:25:00,10.0.901.xx Server 1,22580.697,604.899
2023-11-16 18:20:00,10.0.901.xx Server 1,22254.369,598.521
2023-11-16 18:15:00,10.0.901.xx Server 1,21767.421,587.966
2023-11-16 18:10:00,10.0.901.xx Server 1,21392.162,579.989
2023-11-16 18:05:00,10.0.901.xx Server 1,21028.239,562.652
2023-11-16 18:00:00,10.0.901.xx Server 1,20739.886,556.623
2023-11-16 17:55:00,10.0.901.xx Server 1,20673.264,559.061
2023-11-16 17:50:00,10.0.901.xx Server 1,20934.759,575.71
2023-11-16 17:45:00,10.0.901.xx Server 1,20687.109,564.391
2023-11-16 17:40:00,10.0.901.xx Server 1,20490.58,558.986
2023-11-16 17:35:00,10.0.901.xx Server 1,20595.85,552.45
2023-11-16 17:30:00,10.0.901.xx Server 1,20602.841,553.508
2023-11-16 17:25:00,10.0.901.xx Server 1,20455.504,549.632
2023-11-16 17:20:00,10.0.901.xx Server 1,20177.839,543.821
2023-11-16 17:15:00,10.0.901.xx Server 1,20112.551,541.155
2023-11-16 17:10:00,10.0.901.xx Server 1,20137.445,538.547
2023-11-16 17:05:00,10.0.901.xx Server 1,19925.877,534.156
2023-11-16 17:00:00,10.0.901.xx Server 1,19735.22,533.403
2023-11-16 16:55:00,10.0.901.xx Server 1,19653.188,525.98
2023-11-16 16:50:00,10.0.901.xx Server 1,19545.012,530.164
2023-11-16 16:45:00,10.0.901.xx Server 1,19492.227,524.338
2023-11-16 16:40:00,10.0.901.xx Server 1,19400.145,520.31
2023-11-16 16:35:00,10.0.901.xx Server 1,19274.41,519.162
2023-11-16 16:30:00,10.0.901.xx Server 1,19078.925,514.317
2023-11-16 16:25:00,10.0.901.xx Server 1,18915.046,511.361
2023-11-16 16:20:00,10.0.901.xx Server 1,18918.735,510.868
2023-11-16 16:15:00,10.0.901.xx Server 1,18966.289,512.032
2023-11-16 16:05:00,10.0.901.xx Server 1,18905.585,514.323
2023-11-16 16:00:00,10.0.901.xx Server 1,18660.189,508.765
2023-11-16 15:55:00,10.0.901.xx Server 1,18420.077,500.584
2023-11-16 15:50:00,10.0.901.xx Server 1,18441.717,497.089
2023-11-16 15:45:00,10.0.901.xx Server 1,18287.897,493.908
2023-11-16 15:40:00,10.0.901.xx Server 1,18522.296,501.942
2023-11-16 15:35:00,10.0.901.xx Server 1,18513.841,507.949
2023-11-16 15:30:00,10.0.901.xx Server 1,18458.702,510.542
2023-11-16 15:25:00,10.0.901.xx Server 1,18248.9,503.792
2023-11-16 15:20:00,10.0.901.xx Server 1,18204.866,502.464
2023-11-16 15:15:00,10.0.901.xx Server 1,18373.028,507.862
2023-11-16 15:10:00,10.0.901.xx Server 1,18369.85,510.485
2023-11-16 15:05:00,10.0.901.xx Server 1,18289.273,508.885
2023-11-16 15:00:00,10.0.901.xx Server 1,18180.154,508.153
2023-11-16 14:55:00,10.0.901.xx Server 1,18294.007,505.399
2023-11-16 14:50:00,10.0.901.xx Server 1,18277.87,502.56
2023-11-16 14:45:00,10.0.901.xx Server 1,18633.58,513.241
2023-11-16 14:40:00,10.0.901.xx Server 1,18898.064,520.98
2023-11-16 14:35:00,10.0.901.xx Server 1,18903.36,522.812
2023-11-16 14:30:00,10.0.901.xx Server 1,18890.562,517.324
2023-11-16 14:25:00,10.0.901.xx Server 1,18891.085,520.591
2023-11-16 14:20:00,10.0.901.xx Server 1,18858.922,522.763
2023-11-16 14:15:00,10.0.901.xx Server 1,18905.271,525.213
2023-11-16 14:10:00,10.0.901.xx Server 1,18856.292,522.624
2023-11-16 14:05:00,10.0.901.xx Server 1,18976.969,525.094
2023-11-16 14:00:00,10.0.901.xx Server 1,19178.872,534.132
2023-11-16 13:55:00,10.0.901.xx Server 1,19353.897,539.418
2023-11-16 13:50:00,10.0.901.xx Server 1,19502.082,538.729
2023-11-16 13:45:00,10.0.901.xx Server 1,19581.47,546.188
2023-11-16 13:40:00,10.0.901.xx Server 1,19689.832,549.077
2023-11-16 13:35:00,10.0.901.xx Server 1,19646.995,549.043
2023-11-16 13:30:00,10.0.901.xx Server 1,19744.283,553.029
2023-11-16 13:25:00,10.0.901.xx Server 1,19899.93,552.869
2023-11-16 13:20:00,10.0.901.xx Server 1,19933.428,551.821
2023-11-16 13:15:00,10.0.901.xx Server 1,19906.715,553.014
2023-11-16 13:10:00,10.0.901.xx Server 1,19828.973,551.753
2023-11-16 13:05:00,10.0.901.xx Server 1,19918.0,552.586
2023-11-16 13:00:00,10.0.901.xx Server 1,20006.007,552.979
2023-11-16 12:55:00,10.0.901.xx Server 1,20189.298,560.461
2023-11-16 12:50:00,10.0.901.xx Server 1,20323.025,559.256
2023-11-16 12:45:00,10.0.901.xx Server 1,20289.42,557.522
2023-11-16 12:40:00,10.0.901.xx Server 1,20409.156,559.481
2023-11-16 12:35:00,10.0.901.xx Server 1,20454.598,555.586
2023-11-16 12:30:00,10.0.901.xx Server 1,20340.235,549.964
2023-11-16 12:25:00,10.0.901.xx Server 1,20307.153,552.357
2023-11-16 12:20:00,10.0.901.xx Server 1,20286.443,557.539
2023-11-16 12:15:00,10.0.901.xx Server 1,20141.299,548.719
2023-11-16 12:10:00,10.0.901.xx Server 1,20021.603,546.928
2023-11-16 12:05:00,10.0.901.xx Server 1,19885.733,546.342
2023-11-16 12:00:00,10.0.901.xx Server 1,19777.594,539.493
2023-11-16 11:55:00,10.0.901.xx Server 1,20191.249,545.286
2023-11-16 11:50:00,10.0.901.xx Server 1,20233.55,542.777
2023-11-16 11:45:00,10.0.901.xx Server 1,20147.969,535.572
2023-11-16 11:40:00,10.0.901.xx Server 1,20107.795,533.169
2023-11-16 11:35:00,10.0.901.xx Server 1,20058.365,530.979
2023-11-16 11:30:00,10.0.901.xx Server 1,19894.966,524.206
2023-11-16 11:25:00,10.0.901.xx Server 1,19676.912,521.566
2023-11-16 11:20:00,10.0.901.xx Server 1,19600.865,516.931
2023-11-16 11:15:00,10.0.901.xx Server 1,19447.239,509.63
2023-11-16 11:10:00,10.0.901.xx Server 1,19214.962,503.276
2023-11-16 11:05:00,10.0.901.xx Server 1,19027.964,497.012
2023-11-16 11:00:00,10.0.901.xx Server 1,19007.882,494.72
2023-11-16 10:55:00,10.0.901.xx Server 1,19002.604,486.633
2023-11-16 10:50:00,10.0.901.xx Server 1,18831.866,485.419
2023-11-16 10:45:00,10.0.901.xx Server 1,18606.597,483.761
2023-11-16 10:40:00,10.0.901.xx Server 1,18483.581,477.491
2023-11-16 10:35:00,10.0.901.xx Server 1,18341.641,469.883
2023-11-16 10:30:00,10.0.901.xx Server 1,18103.076,462.735
2023-11-16 10:25:00,10.0.901.xx Server 1,17938.341,458.76
2023-11-16 10:20:00,10.0.901.xx Server 1,17739.934,454.302
2023-11-16 10:15:00,10.0.901.xx Server 1,17525.447,446.663
2023-11-16 10:10:00,10.0.901.xx Server 1,17349.635,438.368
2023-11-16 10:05:00,10.0.901.xx Server 1,17120.061,430.797
2023-11-16 10:00:00,10.0.901.xx Server 1,16740.792,421.245
2023-11-16 09:55:00,10.0.901.xx Server 1,16362.797,405.142
2023-11-16 09:50:00,10.0.901.xx Server 1,16133.931,395.966
2023-11-16 09:45:00,10.0.901.xx Server 1,15901.443,394.09
2023-11-16 09:40:00,10.0.901.xx Server 1,15672.051,384.164
2023-11-16 09:35:00,10.0.901.xx Server 1,15456.128,376.677
2023-11-16 09:30:00,10.0.901.xx Server 1,15109.883,366.819
2023-11-16 09:25:00,10.0.901.xx Server 1,14651.581,354.051
2023-11-16 09:20:00,10.0.901.xx Server 1,14310.113,344.766
2023-11-16 09:15:00,10.0.901.xx Server 1,14010.348,338.367
2023-11-16 09:10:00,10.0.901.xx Server 1,13757.312,331.476
2023-11-16 09:05:00,10.0.901.xx Server 1,13398.866,317.991
2023-11-16 09:00:00,10.0.901.xx Server 1,13012.955,313.011
2023-11-16 08:55:00,10.0.901.xx Server 1,12543.009,298.526
2023-11-16 08:50:00,10.0.901.xx Server 1,12188.797,292.083
2023-11-16 08:45:00,10.0.901.xx Server 1,11899.998,281.765
2023-11-16 08:40:00,10.0.901.xx Server 1,11623.513,273.158
2023-11-16 08:35:00,10.0.901.xx Server 1,11344.475,265.381
2023-11-16 08:30:00,10.0.901.xx Server 1,11034.424,260.862
2023-11-16 08:25:00,10.0.901.xx Server 1,10704.399,250.075
2023-11-16 08:20:00,10.0.901.xx Server 1,10476.26,245.729
2023-11-16 08:15:00,10.0.901.xx Server 1,10231.509,238.877
2023-11-16 08:05:00,10.0.901.xx Server 1,9800.954,227.614
2023-11-16 08:00:00,10.0.901.xx Server 1,9534.71,224.737
2023-11-16 07:55:00,10.0.901.xx Server 1,9148.117,211.382
2023-11-16 07:50:00,10.0.901.xx Server 1,8908.017,206.849
2023-11-16 07:45:00,10.0.901.xx Server 1,8605.615,202.658
2023-11-16 07:40:00,10.0.901.xx Server 1,8337.308,193.292
2023-11-16 07:35:00,10.0.901.xx Server 1,8088.172,188.221
2023-11-16 07:30:00,10.0.901.xx Server 1,7897.588,185.797
2023-11-16 07:25:00,10.0.901.xx Server 1,7469.18,173.454
2023-11-16 07:20:00,10.0.901.xx Server 1,7258.112,170.401
2023-11-16 07:15:00,10.0.901.xx Server 1,6989.719,163.222
2023-11-16 07:10:00,10.0.901.xx Server 1,6722.251,159.242
2023-11-16 07:05:00,10.0.901.xx Server 1,6401.189,150.756
2023-11-16 07:00:00,10.0.901.xx Server 1,6109.23,148.129
2023-11-16 06:55:00,10.0.901.xx Server 1,5484.55,129.835
2023-11-16 06:50:00,10.0.901.xx Server 1,5254.907,125.22
2023-11-16 06:45:00,10.0.901.xx Server 1,4948.156,119.282
2023-11-16 06:40:00,10.0.901.xx Server 1,4631.978,112.168
2023-11-16 06:35:00,10.0.901.xx Server 1,4344.318,106.19
2023-11-16 06:30:00,10.0.901.xx Server 1,4132.414,104.344
2023-11-16 06:25:00,10.0.901.xx Server 1,3799.937,95.329
2023-11-16 06:20:00,10.0.901.xx Server 1,3726.828,92.969
2023-11-16 06:15:00,10.0.901.xx Server 1,3574.303,88.358
2023-11-16 06:10:00,10.0.901.xx Server 1,3408.785,85.217
2023-11-16 06:05:00,10.0.901.xx Server 1,3242.325,81.455
2023-11-16 06:00:00,10.0.901.xx Server 1,3078.288,80.418
2023-11-16 05:55:00,10.0.901.xx Server 1,2812.56,71.064
2023-11-16 05:50:00,10.0.901.xx Server 1,2742.574,69.463
2023-11-16 05:45:00,10.0.901.xx Server 1,2669.233,68.039
2023-11-16 05:40:00,10.0.901.xx Server 1,2599.682,67.744
2023-11-16 05:35:00,10.0.901.xx Server 1,2548.673,65.791
2023-11-16 05:30:00,10.0.901.xx Server 1,2535.704,66.881
2023-11-16 05:25:00,10.0.901.xx Server 1,2493.852,64.66
2023-11-16 05:20:00,10.0.901.xx Server 1,2512.769,64.961
2023-11-16 05:15:00,10.0.901.xx Server 1,2526.587,65.484
2023-11-16 05:10:00,10.0.901.xx Server 1,2547.714,65.877
2023-11-16 05:05:00,10.0.901.xx Server 1,2553.007,67.599
2023-11-16 05:00:00,10.0.901.xx Server 1,2569.267,68.69
2023-11-16 04:55:00,10.0.901.xx Server 1,2570.86,67.924
2023-11-16 04:50:00,10.0.901.xx Server 1,2632.188,69.229
2023-11-16 04:45:00,10.0.901.xx Server 1,2689.052,71.112
2023-11-16 04:40:00,10.0.901.xx Server 1,2753.755,72.56
2023-11-16 04:35:00,10.0.901.xx Server 1,2831.102,73.97
2023-11-16 04:30:00,10.0.901.xx Server 1,2939.232,77.592
2023-11-16 04:25:00,10.0.901.xx Server 1,3049.383,79.488
2023-11-16 04:20:00,10.0.901.xx Server 1,3137.77,82.529
2023-11-16 04:15:00,10.0.901.xx Server 1,3253.889,86.009
2023-11-16 04:10:00,10.0.901.xx Server 1,3378.002,88.724
